t,E,dt,integrator,sx,sy,vx,vy,ax,ay
0.9199993,4026.442,0.005,HEUN,500.0,399.59113,0.0,12.602331,0.0,1204.6849
0.9249993,3977.81,0.005,HEUN,500.0,399.6692,0.0,17.899818,0.0,873.83856
0.9299993,3897.9365,0.005,HEUN,500.0,399.76962,0.0,21.377472,0.0,492.69205
0.9349993,3797.0264,0.005,HEUN,500.0,399.88266,0.0,22.868212,0.0,96.02515
0.9399993,3691.627,0.005,HEUN,500.0,399.9982,0.0,22.379421,0.0,-282.5895
0.9449993,3598.8196,0.005,HEUN,500.0,400.10657,0.0,20.081005,0.0,-613.17035
0.9499993,3530.6523,0.005,HEUN,500.0,400.1993,0.0,16.280659,0.0,-871.6421
0.95499927,3490.923,0.005,HEUN,500.0,400.2698,0.0,11.389469,0.0,-1041.4116
0.95999926,3475.066,0.005,HEUN,500.0,400.31372,0.0,5.881431,0.0,-1114.3538
0.96499926,3472.5552,0.005,HEUN,500.0,400.3292,0.0,0.25022984,0.0,-1090.8458
0.96999925,3470.7966,0.005,HEUN,500.0,400.3168,0.0,-5.032618,0.0,-979.10736
0.97499925,3459.3264,0.005,HEUN,500.0,400.2794,0.0,-9.555162,0.0,-794.0916
0.97999924,3432.797,0.005,HEUN,500.0,400.22168,0.0,-12.995017,0.0,-555.86444
0.98499924,3391.8633,0.005,HEUN,500.0,400.14975,0.0,-15.140263,0.0,-287.4947
0.98999923,3342.2158,0.005,HEUN,500.0,400.07047,0.0,-15.8988695,0.0,-13.097697
0.99499923,3292.1128,0.005,HEUN,500.0,399.9908,0.0,-15.299689,0.0,244.41615
0.9999992,3249.4753,0.005,HEUN,500.0,399.91736,0.0,-13.480782,0.0,465.01675
1.0049993,3219.3655,0.005,HEUN,500.0,399.85577,0.0,-10.671423,0.0,632.8403
1.0099993,3202.8179,0.005,HEUN,500.0,399.81033,0.0,-7.1681557,0.0,737.5989
1.0149993,3196.9202,0.005,HEUN,500.0,399.78372,0.0,-3.3045309,0.0,774.7883
1.0199993,3196.2603,0.005,HEUN,500.0,399.7769,0.0,0.57786274,0.0,745.8096
1.0249993,3194.849,0.005,HEUN,500.0,399.7891,0.0,4.158449,0.0,657.3783
1.0299993,3188.0122,0.005,HEUN,500.0,399.8181,0.0,7.16259,0.0,520.58234
1.0349993,3173.7654,0.005,HEUN,500.0,399.86044,0.0,9.380175,0.0,349.92163
1.0399992,3152.9814,0.005,HEUN,500.0,399.9117,0.0,10.680583,0.0,161.6844
1.0449992,3128.7295,0.005,HEUN,500.0,399.96713,0.0,11.01701,0.0,-27.534363
1.0499992,3105.068,0.005,HEUN,500.0,400.02188,0.0,10.424891,0.0,-202.13457
1.0549992,3085.6057,0.005,HEUN,500.0,400.07147,0.0,9.013541,0.0,-348.62012
1.0599992,3072.441,0.005,HEUN,500.0,400.11218,0.0,6.952924,0.0,-456.8467
1.0649992,3065.6572,0.005,HEUN,500.0,400.14124,0.0,4.4551687,0.0,-520.38574
1.0699992,3063.5652,0.005,HEUN,500.0,400.157,0.0,1.7543223,0.0,-536.96643
1.0749992,3063.373,0.005,HEUN,500.0,400.15906,0.0,-0.9140034,0.0,-508.20435
1.0799992,3062.3154,0.005,HEUN,500.0,400.14813,0.0,-3.3321774,0.0,-439.5444
1.0849992,3058.3647,0.005,HEUN,500.0,400.12598,0.0,-5.317787,0.0,-339.21704
1.0899992,3050.8306,0.005,HEUN,500.0,400.09515,0.0,-6.7358294,0.0,-217.5673
1.0949992,3040.353,0.005,HEUN,500.0,400.05875,0.0,-7.506643,0.0,-85.93156
1.0999992,3028.5854,0.005,HEUN,500.0,400.02014,0.0,-7.6091733,0.0,44.11798
1.1049992,3017.4824,0.005,HEUN,500.0,399.98264,0.0,-7.078808,0.0,162.06677
